title,Url
10 Things I Hate About You,https://www.themoviedb.org/movie/4951-10-things-i-hate-about-you?language=en-US
Somewhere Together,https://www.themoviedb.org/movie/1447438-somewhere-together?language=en-US
Delusyon,https://www.themoviedb.org/movie/1447392-delusyon?language=en-US
The Notebook,https://www.themoviedb.org/movie/11036-the-notebook?language=en-US
Better Man,https://www.themoviedb.org/movie/799766-better-man?language=en-US
Puss in Boots: The Last Wish,https://www.themoviedb.org/movie/315162-puss-in-boots-the-last-wish?language=en-US
The Terminator,https://www.themoviedb.org/movie/218-the-terminator?language=en-US
Catch Me If You Can,https://www.themoviedb.org/movie/640-catch-me-if-you-can?language=en-US
Titanic,https://www.themoviedb.org/movie/597-titanic?language=en-US
Gravity,https://www.themoviedb.org/movie/49047-gravity?language=en-US
Predator,https://www.themoviedb.org/movie/106-predator?language=en-US
Arrival,https://www.themoviedb.org/movie/329865-arrival?language=en-US
American History X,https://www.themoviedb.org/movie/73-american-history-x?language=en-US
Cruella,https://www.themoviedb.org/movie/337404-cruella?language=en-US
Van Helsing,https://www.themoviedb.org/movie/7131-van-helsing?language=en-US
Taxi Driver,https://www.themoviedb.org/movie/103-taxi-driver?language=en-US
American Pie 2,https://www.themoviedb.org/movie/2770-american-pie-2?language=en-US
Spirited Away,https://www.themoviedb.org/movie/129?language=en-US
Inglourious Basterds,https://www.themoviedb.org/movie/16869-inglourious-basterds?language=en-US
Once Upon a Time... in Hollywood,https://www.themoviedb.org/movie/466272-once-upon-a-time-in-hollywood?language=en-US
Oddity,https://www.themoviedb.org/movie/1216191-oddity?language=en-US
13 Going on 30,https://www.themoviedb.org/movie/10096-13-going-on-30?language=en-US
Shutter Island,https://www.themoviedb.org/movie/11324-shutter-island?language=en-US
Full Metal Jacket,https://www.themoviedb.org/movie/600-full-metal-jacket?language=en-US
Jaws,https://www.themoviedb.org/movie/578-jaws?language=en-US
Raiders of the Lost Ark,https://www.themoviedb.org/movie/85-raiders-of-the-lost-ark?language=en-US
Batman,https://www.themoviedb.org/movie/268-batman?language=en-US
Ghostbusters II,https://www.themoviedb.org/movie/2978-ghostbusters-ii?language=en-US
Speed,https://www.themoviedb.org/movie/1637-speed?language=en-US
Now You See Me,https://www.themoviedb.org/movie/75656-now-you-see-me?language=en-US
Rush,https://www.themoviedb.org/movie/96721-rush?language=en-US
Alarum,https://www.themoviedb.org/movie/1249289-alarum?language=en-US
Cloverfield,https://www.themoviedb.org/movie/7191-cloverfield?language=en-US
50 First Dates,https://www.themoviedb.org/movie/1824-50-first-dates?language=en-US
Charlie and the Chocolate Factory,https://www.themoviedb.org/movie/118-charlie-and-the-chocolate-factory?language=en-US
Gran Turismo,https://www.themoviedb.org/movie/980489-gran-turismo?language=en-US
Interview with the Vampire,https://www.themoviedb.org/movie/628-interview-with-the-vampire?language=en-US
Spider-Man: Into the Spider-Verse,https://www.themoviedb.org/movie/324857-spider-man-into-the-spider-verse?language=en-US
Spider-Man 3,https://www.themoviedb.org/movie/559-spider-man-3?language=en-US
Collateral,https://www.themoviedb.org/movie/1538-collateral?language=en-US
The Da Vinci Code,https://www.themoviedb.org/movie/591-the-da-vinci-code?language=en-US
Pirates of the Caribbean: The Curse of the Black Pearl,https://www.themoviedb.org/movie/22-pirates-of-the-caribbean-the-curse-of-the-black-pearl?language=en-US
The Breakfast Club,https://www.themoviedb.org/movie/2108-the-breakfast-club?language=en-US
Octopussy,https://www.themoviedb.org/movie/700-octopussy?language=en-US
The Nightmare Before Christmas,https://www.themoviedb.org/movie/9479-the-nightmare-before-christmas?language=en-US
Lethal Weapon,https://www.themoviedb.org/movie/941-lethal-weapon?language=en-US
The Fall Guy,https://www.themoviedb.org/movie/746036-the-fall-guy?language=en-US
The Untouchables,https://www.themoviedb.org/movie/117-the-untouchables?language=en-US
Everything Everywhere All at Once,https://www.themoviedb.org/movie/545611-everything-everywhere-all-at-once?language=en-US
It Ends with Us,https://www.themoviedb.org/movie/1079091-it-ends-with-us?language=en-US
The Wolf of Wall Street,https://www.themoviedb.org/movie/106646-the-wolf-of-wall-street?language=en-US
District 9,https://www.themoviedb.org/movie/17654-district-9?language=en-US
Mad Max: Fury Road,https://www.themoviedb.org/movie/76341-mad-max-fury-road?language=en-US
Star Wars: The Force Awakens,https://www.themoviedb.org/movie/140607-star-wars-the-force-awakens?language=en-US
Mission: Impossible III,https://www.themoviedb.org/movie/956-mission-impossible-iii?language=en-US
The Witcher: Sirens of the Deep,https://www.themoviedb.org/movie/1203329-the-witcher-sirens-of-the-deep?language=en-US
The Grand Budapest Hotel,https://www.themoviedb.org/movie/120467-the-grand-budapest-hotel?language=en-US
Pirates of the Caribbean: Dead Man's Chest,https://www.themoviedb.org/movie/58-pirates-of-the-caribbean-dead-man-s-chest?language=en-US
How to Make Millions Before Grandma Dies,https://www.themoviedb.org/movie/1103621?language=en-US
Spider-Man: No Way Home,https://www.themoviedb.org/movie/634649-spider-man-no-way-home?language=en-US
Zombieland,https://www.themoviedb.org/movie/19908-zombieland?language=en-US
American Beauty,https://www.themoviedb.org/movie/14-american-beauty?language=en-US
Saving Private Ryan,https://www.themoviedb.org/movie/857-saving-private-ryan?language=en-US
Die Hard 2,https://www.themoviedb.org/movie/1573-die-hard-2?language=en-US
The Mummy,https://www.themoviedb.org/movie/564-the-mummy?language=en-US
A Fistful of Dollars,https://www.themoviedb.org/movie/391-per-un-pugno-di-dollari?language=en-US
28 Days Later,https://www.themoviedb.org/movie/170-28-days-later?language=en-US
Spider-Man: Far From Home,https://www.themoviedb.org/movie/429617-spider-man-far-from-home?language=en-US
Blade Runner 2049,https://www.themoviedb.org/movie/335984-blade-runner-2049?language=en-US
Rocky,https://www.themoviedb.org/movie/1366-rocky?language=en-US
The Hobbit: The Desolation of Smaug,https://www.themoviedb.org/movie/57158-the-hobbit-the-desolation-of-smaug?language=en-US
Hitch,https://www.themoviedb.org/movie/8488-hitch?language=en-US
The Big Lebowski,https://www.themoviedb.org/movie/115-the-big-lebowski?language=en-US
The Hunger Games: Mockingjay - Part 2,https://www.themoviedb.org/movie/131634-the-hunger-games-mockingjay-part-2?language=en-US
Cast Away,https://www.themoviedb.org/movie/8358-cast-away?language=en-US
Training Day,https://www.themoviedb.org/movie/2034-training-day?language=en-US
Kingsman: The Secret Service,https://www.themoviedb.org/movie/207703-kingsman-the-secret-service?language=en-US
2012,https://www.themoviedb.org/movie/14161-2012?language=en-US
The Bourne Identity,https://www.themoviedb.org/movie/2501-the-bourne-identity?language=en-US
Saw,https://www.themoviedb.org/movie/176-saw?language=en-US
The Fifth Element,https://www.themoviedb.org/movie/18-le-cinquieme-element?language=en-US
Blink Twice,https://www.themoviedb.org/movie/840705-blink-twice?language=en-US
Lilo & Stitch,https://www.themoviedb.org/movie/11544-lilo-stitch?language=en-US
Donnie Darko,https://www.themoviedb.org/movie/141-donnie-darko?language=en-US
John Wick: Chapter 3 - Parabellum,https://www.themoviedb.org/movie/458156-john-wick-chapter-3-parabellum?language=en-US
RoboCop,https://www.themoviedb.org/movie/5548-robocop?language=en-US
The Station Agent,https://www.themoviedb.org/movie/2056-the-station-agent?language=en-US
"The Good, the Bad and the Ugly",https://www.themoviedb.org/movie/429-il-buono-il-brutto-il-cattivo?language=en-US
The Hangover Part III,https://www.themoviedb.org/movie/109439-the-hangover-part-iii?language=en-US
Ferris Bueller's Day Off,https://www.themoviedb.org/movie/9377-ferris-bueller-s-day-off?language=en-US
Con Air,https://www.themoviedb.org/movie/1701-con-air?language=en-US
The Virgin Suicides,https://www.themoviedb.org/movie/1443-the-virgin-suicides?language=en-US
GoldenEye,https://www.themoviedb.org/movie/710-goldeneye?language=en-US
World War Z,https://www.themoviedb.org/movie/72190-world-war-z?language=en-US
Independence Day,https://www.themoviedb.org/movie/602-independence-day?language=en-US
Source Code,https://www.themoviedb.org/movie/45612-source-code?language=en-US
The Social Network,https://www.themoviedb.org/movie/37799-the-social-network?language=en-US
Super 8,https://www.themoviedb.org/movie/37686-super-8?language=en-US
Déjà Vu,https://www.themoviedb.org/movie/7551-deja-vu?language=en-US
Fantastic Four: Rise of the Silver Surfer,https://www.themoviedb.org/movie/1979-fantastic-four-rise-of-the-silver-surfer?language=en-US
Armageddon,https://www.themoviedb.org/movie/95-armageddon?language=en-US
Gone in Sixty Seconds,https://www.themoviedb.org/movie/9679-gone-in-sixty-seconds?language=en-US
Mission: Impossible II,https://www.themoviedb.org/movie/955-mission-impossible-ii?language=en-US
Goldfinger,https://www.themoviedb.org/movie/658-goldfinger?language=en-US
The Ninth Gate,https://www.themoviedb.org/movie/622-the-ninth-gate?language=en-US
Life of Brian,https://www.themoviedb.org/movie/583-life-of-brian?language=en-US
Terrifier,https://www.themoviedb.org/movie/420634-terrifier?language=en-US
The Rock,https://www.themoviedb.org/movie/9802-the-rock?language=en-US
I Know What You Did Last Summer,https://www.themoviedb.org/movie/3597-i-know-what-you-did-last-summer?language=en-US
Die Hard: With a Vengeance,https://www.themoviedb.org/movie/1572-die-hard-with-a-vengeance?language=en-US
Total Recall,https://www.themoviedb.org/movie/861-total-recall?language=en-US
Snow White and the Seven Dwarfs,https://www.themoviedb.org/movie/408-snow-white-and-the-seven-dwarfs?language=en-US
Click,https://www.themoviedb.org/movie/9339-click?language=en-US
Police Academy,https://www.themoviedb.org/movie/9336-police-academy?language=en-US
Sleepy Hollow,https://www.themoviedb.org/movie/2668-sleepy-hollow?language=en-US
Austin Powers: International Man of Mystery,https://www.themoviedb.org/movie/816-austin-powers-international-man-of-mystery?language=en-US
Neighbors,https://www.themoviedb.org/movie/195589-neighbors?language=en-US
Inside Out,https://www.themoviedb.org/movie/150540-inside-out?language=en-US
The Man with the Golden Gun,https://www.themoviedb.org/movie/682-the-man-with-the-golden-gun?language=en-US
Reservoir Dogs,https://www.themoviedb.org/movie/500-reservoir-dogs?language=en-US
Dirty Dancing,https://www.themoviedb.org/movie/88-dirty-dancing?language=en-US
Monster,https://www.themoviedb.org/movie/1050035?language=en-US
Tangled,https://www.themoviedb.org/movie/38757-tangled?language=en-US
A Few Good Men,https://www.themoviedb.org/movie/881-a-few-good-men?language=en-US
Shrek the Third,https://www.themoviedb.org/movie/810-shrek-the-third?language=en-US
Big Fish,https://www.themoviedb.org/movie/587-big-fish?language=en-US
Bumblebee,https://www.themoviedb.org/movie/424783-bumblebee?language=en-US
Zootopia,https://www.themoviedb.org/movie/269149-zootopia?language=en-US
You've Got Mail,https://www.themoviedb.org/movie/9489-you-ve-got-mail?language=en-US
Fallen,https://www.themoviedb.org/movie/9411-fallen?language=en-US
Get Shorty,https://www.themoviedb.org/movie/8012-get-shorty?language=en-US
Galaxy Quest,https://www.themoviedb.org/movie/926-galaxy-quest?language=en-US
High Fidelity,https://www.themoviedb.org/movie/243-high-fidelity?language=en-US
The NeverEnding Story,https://www.themoviedb.org/movie/34584-die-unendliche-geschichte?language=en-US
American Psycho,https://www.themoviedb.org/movie/1359-american-psycho?language=en-US
Beverly Hills Cop II,https://www.themoviedb.org/movie/96-beverly-hills-cop-ii?language=en-US
Bridget Jones: The Edge of Reason,https://www.themoviedb.org/movie/9801-bridget-jones-the-edge-of-reason?language=en-US
Strange Darling,https://www.themoviedb.org/movie/1029281-strange-darling?language=en-US
Tropic Thunder,https://www.themoviedb.org/movie/7446-tropic-thunder?language=en-US
Babygirl,https://www.themoviedb.org/movie/1097549-babygirl?language=en-US
What Happens in Vegas,https://www.themoviedb.org/movie/9029-what-happens-in-vegas?language=en-US
A League of Their Own,https://www.themoviedb.org/movie/11287-a-league-of-their-own?language=en-US
The Muppet Movie,https://www.themoviedb.org/movie/11176-the-muppet-movie?language=en-US
Eternals,https://www.themoviedb.org/movie/524434-eternals?language=en-US
Black Adam,https://www.themoviedb.org/movie/436270-black-adam?language=en-US
The Ties That Bind Us,https://www.themoviedb.org/movie/1096642-l-attachement?language=en-US
Purple Hearts,https://www.themoviedb.org/movie/762975-purple-hearts?language=en-US
Jurassic World Dominion,https://www.themoviedb.org/movie/507086-jurassic-world-dominion?language=en-US
The Matrix Resurrections,https://www.themoviedb.org/movie/624860-the-matrix-resurrections?language=en-US
The Book of Eli,https://www.themoviedb.org/movie/20504-the-book-of-eli?language=en-US
Howl's Moving Castle,https://www.themoviedb.org/movie/4935?language=en-US
Contact,https://www.themoviedb.org/movie/686-contact?language=en-US
One Life,https://www.themoviedb.org/movie/760774-one-life?language=en-US
Pearl,https://www.themoviedb.org/movie/949423-pearl?language=en-US
Tenet,https://www.themoviedb.org/movie/577922-tenet?language=en-US
Midsommar,https://www.themoviedb.org/movie/530385-midsommar?language=en-US
Prisoners,https://www.themoviedb.org/movie/146233-prisoners?language=en-US
Elemental,https://www.themoviedb.org/movie/976573-elemental?language=en-US
Where the Crawdads Sing,https://www.themoviedb.org/movie/682507-where-the-crawdads-sing?language=en-US
Dunkirk,https://www.themoviedb.org/movie/374720-dunkirk?language=en-US
The Purge,https://www.themoviedb.org/movie/158015-the-purge?language=en-US
Pacific Rim,https://www.themoviedb.org/movie/68726-pacific-rim?language=en-US
Rise of the Planet of the Apes,https://www.themoviedb.org/movie/61791-rise-of-the-planet-of-the-apes?language=en-US
WALL·E,https://www.themoviedb.org/movie/10681-wall-e?language=en-US
The Game,https://www.themoviedb.org/movie/2649-the-game?language=en-US
Pan's Labyrinth,https://www.themoviedb.org/movie/1417-el-laberinto-del-fauno?language=en-US
Blood Diamond,https://www.themoviedb.org/movie/1372-blood-diamond?language=en-US
Wanted,https://www.themoviedb.org/movie/8909-wanted?language=en-US
The Terminal,https://www.themoviedb.org/movie/594-the-terminal?language=en-US
The Crow,https://www.themoviedb.org/movie/9495-the-crow?language=en-US
City of God,https://www.themoviedb.org/movie/598-cidade-de-deus?language=en-US
Cube,https://www.themoviedb.org/movie/431-cube?language=en-US
Eyes Wide Shut,https://www.themoviedb.org/movie/345-eyes-wide-shut?language=en-US
Zack Snyder's Justice League,https://www.themoviedb.org/movie/791373-zack-snyder-s-justice-league?language=en-US
The Bone Collector,https://www.themoviedb.org/movie/9481-the-bone-collector?language=en-US
Miller's Girl,https://www.themoviedb.org/movie/1026436-miller-s-girl?language=en-US
Marching Band,https://www.themoviedb.org/movie/1000866-en-fanfare?language=en-US
Thor: Ragnarok,https://www.themoviedb.org/movie/284053-thor-ragnarok?language=en-US
X-Men: Days of Future Past,https://www.themoviedb.org/movie/127585-x-men-days-of-future-past?language=en-US
Man of Steel,https://www.themoviedb.org/movie/49521-man-of-steel?language=en-US
Beetlejuice,https://www.themoviedb.org/movie/4011-beetlejuice?language=en-US
American Gangster,https://www.themoviedb.org/movie/4982-american-gangster?language=en-US
A Quiet Place,https://www.themoviedb.org/movie/447332-a-quiet-place?language=en-US
Olympus Has Fallen,https://www.themoviedb.org/movie/117263-olympus-has-fallen?language=en-US
End of Watch,https://www.themoviedb.org/movie/77016-end-of-watch?language=en-US
Contagion,https://www.themoviedb.org/movie/39538-contagion?language=en-US
L.A. Confidential,https://www.themoviedb.org/movie/2118-l-a-confidential?language=en-US
Meet the Parents,https://www.themoviedb.org/movie/1597-meet-the-parents?language=en-US
Salt,https://www.themoviedb.org/movie/27576-salt?language=en-US
Up,https://www.themoviedb.org/movie/14160-up?language=en-US
Enemy of the State,https://www.themoviedb.org/movie/9798-enemy-of-the-state?language=en-US
The Lovely Bones,https://www.themoviedb.org/movie/7980-the-lovely-bones?language=en-US
Trainspotting,https://www.themoviedb.org/movie/627-trainspotting?language=en-US
Green Zone,https://www.themoviedb.org/movie/22972-green-zone?language=en-US
Night at the Museum: Battle of the Smithsonian,https://www.themoviedb.org/movie/18360-night-at-the-museum-battle-of-the-smithsonian?language=en-US
The Blues Brothers,https://www.themoviedb.org/movie/525-the-blues-brothers?language=en-US
The Beach,https://www.themoviedb.org/movie/1907-the-beach?language=en-US
Point Break,https://www.themoviedb.org/movie/1089-point-break?language=en-US
"Crouching Tiger, Hidden Dragon",https://www.themoviedb.org/movie/146?language=en-US
The Lord of the Rings: The War of the Rohirrim,https://www.themoviedb.org/movie/839033-the-lord-of-the-rings-the-war-of-the-rohirrim?language=en-US
Tinker Tailor Soldier Spy,https://www.themoviedb.org/movie/49517-tinker-tailor-soldier-spy?language=en-US
The Return of the Living Dead,https://www.themoviedb.org/movie/10925-the-return-of-the-living-dead?language=en-US
True Romance,https://www.themoviedb.org/movie/319-true-romance?language=en-US
Ratatouille,https://www.themoviedb.org/movie/2062-ratatouille?language=en-US
King Kong,https://www.themoviedb.org/movie/254-king-kong?language=en-US
Jackie Brown,https://www.themoviedb.org/movie/184-jackie-brown?language=en-US
The Flash,https://www.themoviedb.org/movie/298618-the-flash?language=en-US
Scream 4,https://www.themoviedb.org/movie/41446-scream-4?language=en-US
The Iron Giant,https://www.themoviedb.org/movie/10386-the-iron-giant?language=en-US
Coming to America,https://www.themoviedb.org/movie/9602-coming-to-america?language=en-US
The Last Boy Scout,https://www.themoviedb.org/movie/9319-the-last-boy-scout?language=en-US
Ronin,https://www.themoviedb.org/movie/8195-ronin?language=en-US
The Patriot,https://www.themoviedb.org/movie/2024-the-patriot?language=en-US
There's Something About Mary,https://www.themoviedb.org/movie/544-there-s-something-about-mary?language=en-US
Natural Born Killers,https://www.themoviedb.org/movie/241-natural-born-killers?language=en-US
True Lies,https://www.themoviedb.org/movie/36955-true-lies?language=en-US
Romancing the Stone,https://www.themoviedb.org/movie/9326-romancing-the-stone?language=en-US
Desperado,https://www.themoviedb.org/movie/8068-desperado?language=en-US
Carlito's Way,https://www.themoviedb.org/movie/6075-carlito-s-way?language=en-US
Who Framed Roger Rabbit,https://www.themoviedb.org/movie/856-who-framed-roger-rabbit?language=en-US
Pearl Harbor,https://www.themoviedb.org/movie/676-pearl-harbor?language=en-US
Guillermo del Toro's Pinocchio,https://www.themoviedb.org/movie/555604-guillermo-del-toro-s-pinocchio?language=en-US
Scary Movie 2,https://www.themoviedb.org/movie/4248-scary-movie-2?language=en-US
Moulin Rouge!,https://www.themoviedb.org/movie/824-moulin-rouge?language=en-US
Annie Hall,https://www.themoviedb.org/movie/703-annie-hall?language=en-US
El Mariachi,https://www.themoviedb.org/movie/9367-el-mariachi?language=en-US
Donnie Brasco,https://www.themoviedb.org/movie/9366-donnie-brasco?language=en-US
Tremors,https://www.themoviedb.org/movie/9362-tremors?language=en-US
Three Kings,https://www.themoviedb.org/movie/6415-three-kings?language=en-US
Big,https://www.themoviedb.org/movie/2280-big?language=en-US
WarGames,https://www.themoviedb.org/movie/860-wargames?language=en-US
Tron,https://www.themoviedb.org/movie/97-tron?language=en-US
Role Models,https://www.themoviedb.org/movie/15373-role-models?language=en-US
Blue Velvet,https://www.themoviedb.org/movie/793-blue-velvet?language=en-US
The Hateful Eight,https://www.themoviedb.org/movie/273248-the-hateful-eight?language=en-US
Cinderella,https://www.themoviedb.org/movie/11224-cinderella?language=en-US
Clerks,https://www.themoviedb.org/movie/2292-clerks?language=en-US
Basic Instinct,https://www.themoviedb.org/movie/402-basic-instinct?language=en-US
Cinema Paradiso,https://www.themoviedb.org/movie/11216-nuovo-cinema-paradiso?language=en-US
Highlander,https://www.themoviedb.org/movie/8009-highlander?language=en-US
Twister,https://www.themoviedb.org/movie/664-twister?language=en-US
You're Cordially Invited,https://www.themoviedb.org/movie/996821-you-re-cordially-invited?language=en-US
Red One,https://www.themoviedb.org/movie/845781-red-one?language=en-US
Baby Driver,https://www.themoviedb.org/movie/339403-baby-driver?language=en-US
Guardians of the Galaxy Vol. 3,https://www.themoviedb.org/movie/447365-guardians-of-the-galaxy-vol-3?language=en-US
Madame Web,https://www.themoviedb.org/movie/634492-madame-web?language=en-US
Bones and All,https://www.themoviedb.org/movie/791177-bones-and-all?language=en-US
Scream VI,https://www.themoviedb.org/movie/934433-scream-vi?language=en-US
Moonrise Kingdom,https://www.themoviedb.org/movie/83666-moonrise-kingdom?language=en-US
Werewolf by Night,https://www.themoviedb.org/movie/894205-werewolf-by-night?language=en-US
Sherlock Holmes: A Game of Shadows,https://www.themoviedb.org/movie/58574-sherlock-holmes-a-game-of-shadows?language=en-US
Leave the World Behind,https://www.themoviedb.org/movie/726209-leave-the-world-behind?language=en-US
Sicario: Day of the Soldado,https://www.themoviedb.org/movie/400535-sicario-day-of-the-soldado?language=en-US
Palm Springs,https://www.themoviedb.org/movie/587792-palm-springs?language=en-US
Den of Thieves,https://www.themoviedb.org/movie/449443-den-of-thieves?language=en-US
Train to Busan,https://www.themoviedb.org/movie/396535?language=en-US
How to Train Your Dragon 2,https://www.themoviedb.org/movie/82702-how-to-train-your-dragon-2?language=en-US
Oldboy,https://www.themoviedb.org/movie/670?language=en-US
Elvis,https://www.themoviedb.org/movie/614934-elvis?language=en-US
Straight Outta Compton,https://www.themoviedb.org/movie/277216-straight-outta-compton?language=en-US
Luca,https://www.themoviedb.org/movie/508943-luca?language=en-US
Paul,https://www.themoviedb.org/movie/39513-paul?language=en-US
Analyze This,https://www.themoviedb.org/movie/9535-analyze-this?language=en-US
Snowpiercer,https://www.themoviedb.org/movie/110415-snowpiercer?language=en-US
Pleasantville,https://www.themoviedb.org/movie/2657-pleasantville?language=en-US
Flight,https://www.themoviedb.org/movie/87502-flight?language=en-US
Safe,https://www.themoviedb.org/movie/72387-safe?language=en-US
Falling Down,https://www.themoviedb.org/movie/37094-falling-down?language=en-US
The Platform,https://www.themoviedb.org/movie/619264-el-hoyo?language=en-US
For a Few Dollars More,https://www.themoviedb.org/movie/938-per-qualche-dollaro-in-piu?language=en-US
The Fighter,https://www.themoviedb.org/movie/45317-the-fighter?language=en-US
Machete,https://www.themoviedb.org/movie/23631-machete?language=en-US
The Little Things,https://www.themoviedb.org/movie/602269-the-little-things?language=en-US
G.I. Joe: The Rise of Cobra,https://www.themoviedb.org/movie/14869-g-i-joe-the-rise-of-cobra?language=en-US
El Camino: A Breaking Bad Movie,https://www.themoviedb.org/movie/559969-el-camino-a-breaking-bad-movie?language=en-US
No Reservations,https://www.themoviedb.org/movie/3638-no-reservations?language=en-US
The Taste of Others,https://www.themoviedb.org/movie/10697-le-gout-des-autres?language=en-US
Traffic,https://www.themoviedb.org/movie/1900-traffic?language=en-US
Ben-Hur,https://www.themoviedb.org/movie/665-ben-hur?language=en-US
Ex Machina,https://www.themoviedb.org/movie/264660-ex-machina?language=en-US
Jack Ryan: Shadow Recruit,https://www.themoviedb.org/movie/137094-jack-ryan-shadow-recruit?language=en-US
Child's Play,https://www.themoviedb.org/movie/10585-child-s-play?language=en-US
Zero Dark Thirty,https://www.themoviedb.org/movie/97630-zero-dark-thirty?language=en-US
Lawless,https://www.themoviedb.org/movie/82633-lawless?language=en-US
Bad Teacher,https://www.themoviedb.org/movie/52449-bad-teacher?language=en-US
The American,https://www.themoviedb.org/movie/27579-the-american?language=en-US
TRON: Legacy,https://www.themoviedb.org/movie/20526-tron-legacy?language=en-US
(500) Days of Summer,https://www.themoviedb.org/movie/19913-500-days-of-summer?language=en-US
War,https://www.themoviedb.org/movie/10431-war?language=en-US
Apt Pupil,https://www.themoviedb.org/movie/9445-apt-pupil?language=en-US
Final Destination 2,https://www.themoviedb.org/movie/9358-final-destination-2?language=en-US
Layer Cake,https://www.themoviedb.org/movie/4836-layer-cake?language=en-US
What Lies Beneath,https://www.themoviedb.org/movie/2655-what-lies-beneath?language=en-US
The Ring,https://www.themoviedb.org/movie/565-the-ring?language=en-US
The Godfather Part III,https://www.themoviedb.org/movie/242-the-godfather-part-iii?language=en-US
2001: A Space Odyssey,https://www.themoviedb.org/movie/62-2001-a-space-odyssey?language=en-US
Red Eye,https://www.themoviedb.org/movie/11460-red-eye?language=en-US
Sphere,https://www.themoviedb.org/movie/10153-sphere?language=en-US
Stardust,https://www.themoviedb.org/movie/2270-stardust?language=en-US
A.I. Artificial Intelligence,https://www.themoviedb.org/movie/644-a-i-artificial-intelligence?language=en-US
Lemony Snicket's A Series of Unfortunate Events,https://www.themoviedb.org/movie/11774-lemony-snicket-s-a-series-of-unfortunate-events?language=en-US
Arizona Dream,https://www.themoviedb.org/movie/11044-arizona-dream?language=en-US
Pinocchio,https://www.themoviedb.org/movie/10895-pinocchio?language=en-US
Sleeping Beauty,https://www.themoviedb.org/movie/10882-sleeping-beauty?language=en-US
The Jewel of the Nile,https://www.themoviedb.org/movie/10303-the-jewel-of-the-nile?language=en-US
Air Force One,https://www.themoviedb.org/movie/9772-air-force-one?language=en-US
Young Frankenstein,https://www.themoviedb.org/movie/3034-young-frankenstein?language=en-US
Twin Peaks: Fire Walk with Me,https://www.themoviedb.org/movie/1923-twin-peaks-fire-walk-with-me?language=en-US
Godzilla,https://www.themoviedb.org/movie/1678?language=en-US
Ghost,https://www.themoviedb.org/movie/251-ghost?language=en-US
Three Colors: Blue,https://www.themoviedb.org/movie/108-trois-couleurs-bleu?language=en-US
The Nun II,https://www.themoviedb.org/movie/968051-the-nun-ii?language=en-US
The Warriors,https://www.themoviedb.org/movie/11474-the-warriors?language=en-US
Escape from Alcatraz,https://www.themoviedb.org/movie/10734-escape-from-alcatraz?language=en-US
The Hunchback of Notre Dame,https://www.themoviedb.org/movie/10545-the-hunchback-of-notre-dame?language=en-US
The Intouchables,https://www.themoviedb.org/movie/77338-intouchables?language=en-US
Moon,https://www.themoviedb.org/movie/17431-moon?language=en-US
Aliens vs Predator: Requiem,https://www.themoviedb.org/movie/440-aliens-vs-predator-requiem?language=en-US
Alibi.com 2,https://www.themoviedb.org/movie/967585-alibi-com-2?language=en-US
Dirty Harry,https://www.themoviedb.org/movie/984-dirty-harry?language=en-US
Antz,https://www.themoviedb.org/movie/8916-antz?language=en-US
Singin' in the Rain,https://www.themoviedb.org/movie/872-singin-in-the-rain?language=en-US
Poltergeist,https://www.themoviedb.org/movie/609-poltergeist?language=en-US
Congo,https://www.themoviedb.org/movie/10329-congo?language=en-US
They Live,https://www.themoviedb.org/movie/8337-they-live?language=en-US
Murder by Death,https://www.themoviedb.org/movie/6037-murder-by-death?language=en-US
Space Cowboys,https://www.themoviedb.org/movie/5551-space-cowboys?language=en-US
The Quiet Man,https://www.themoviedb.org/movie/3109-the-quiet-man?language=en-US
Leaving Las Vegas,https://www.themoviedb.org/movie/451-leaving-las-vegas?language=en-US
"20,000 Leagues Under the Sea",https://www.themoviedb.org/movie/173-20-000-leagues-under-the-sea?language=en-US
The Rescuers,https://www.themoviedb.org/movie/11319-the-rescuers?language=en-US
Fatal Attraction,https://www.themoviedb.org/movie/10998-fatal-attraction?language=en-US
Sense and Sensibility,https://www.themoviedb.org/movie/4584-sense-and-sensibility?language=en-US
Field of Dreams,https://www.themoviedb.org/movie/2323-field-of-dreams?language=en-US
Superman,https://www.themoviedb.org/movie/1924-superman?language=en-US
Terrifier 3,https://www.themoviedb.org/movie/1034541-terrifier-3?language=en-US
Causeway,https://www.themoviedb.org/movie/595586-causeway?language=en-US
Mary,https://www.themoviedb.org/movie/1243381-mary?language=en-US
A Man Called Otto,https://www.themoviedb.org/movie/937278-a-man-called-otto?language=en-US
The Dry,https://www.themoviedb.org/movie/567797-the-dry?language=en-US
Halloween Ends,https://www.themoviedb.org/movie/616820-halloween-ends?language=en-US
Orphan: First Kill,https://www.themoviedb.org/movie/760161-orphan-first-kill?language=en-US
Vertigo,https://www.themoviedb.org/movie/426-vertigo?language=en-US
Mission: Impossible - Dead Reckoning Part One,https://www.themoviedb.org/movie/575264-mission-impossible-dead-reckoning-part-one?language=en-US
It Chapter Two,https://www.themoviedb.org/movie/474350-it-chapter-two?language=en-US
The Final Destination,https://www.themoviedb.org/movie/19912-the-final-destination?language=en-US
The Forever Purge,https://www.themoviedb.org/movie/602223-the-forever-purge?language=en-US
Jumper,https://www.themoviedb.org/movie/8247-jumper?language=en-US
Final Destination 3,https://www.themoviedb.org/movie/9286-final-destination-3?language=en-US
